索引路径：[根节点] | 层级0 | 名称： | 类型：其他(50030) | 可用：1
                  索引路径：[0][1][3][1][2][0][3][0][13] | 层级9 | 名称： | 类型：其他(50026) | 可用：1
                    索引路径：[0][1][3][1][2][0][3][0][13][0] | 层级10 | 名称：benyinshisan | 类型：其他(50020) | 可用：1
                  索引路径：[0][1][3][1][2][0][3][0][14] | 层级9 | 名称： | 类型：其他(50026) | 可用：1
                    索引路径：[0][1][3][1][2][0][3][0][14][0] | 层级10 | 名称：不觉 | 类型：其他(50020) | 可用：1
                  索引路径：[0][1][3][1][2][0][3][0][15] | 层级9 | 名称： | 类型：其他(50026) | 可用：1
                    索引路径：[0][1][3][1][2][0][3][0][15][0] | 层级10 | 名称：不皮不舒服斯基 | 类型：其他(50020) | 可用：1
                  索引路径：[0][1][3][1][2][0][3][0][16] | 层级9 | 名称： | 类型：其他(50026) | 可用：1
                    索引路径：[0][1][3][1][2][0][3][0][16][0] | 层级10 | 名称：BreitBruder | 类型：其他(50020) | 可用：1
                  索引路径：[0][1][3][1][2][0][3][0][17] | 层级9 | 名称： | 类型：其他(50026) | 可用：1
                    索引路径：[0][1][3][1][2][0][3][0][17][0] | 层级10 | 名称：伴生尘晓 | 类型：其他(50020) | 可用：1
            索引路径：[0][1][3][1][2][1] | 层级6 | 名称： | 类型：其他(50026) | 可用：1
      索引路径：[0][1][4] | 层级3 | 名称： | 类型：其他(50026) | 可用：1
      索引路径：[0][1][5] | 层级3 | 名称： | 类型：其他(50026) | 可用：1
        索引路径：[0][1][5][0] | 层级4 | 名称： | 类型：其他(50026) | 可用：1
        索引路径：[0][1][5][1] | 层级4 | 名称： | 类型：其他(50026) | 可用：1
        索引路径：[0][1][5][2] | 层级4 | 名称： | 类型：其他(50026) | 可用：1
        索引路径：[0][1][5][3] | 层级4 | 名称： | 类型：其他(50026) | 可用：1
    索引路径：[0][2] | 层级2 | 名称： | 类型：其他(50026) | 可用：1
    索引路径：[0][3] | 层级2 | 名称： | 类型：其他(50006) | 可用：1
